DEPTH,CAL,CNC,CVOL,DT,GR,PE,RD,RMSL,RS,SPBR,ZCOR,ZDEN,Cluster,Vshale,Porosity
1394.384,9.611,50.441,3.642,115.632,111.267,2.725,3.001,0.548,2.451,104.851,0.071,2.364,3,0.46745696751983234,0.17333333333333337
1394.46,9.508,46.349,3.64,113.772,112.788,2.612,3.04,0.66,2.494,104.687,0.11,2.38,3,0.4765633887142643,0.16363636363636366
1394.536,9.417,42.907,3.639,112.223,112.738,2.397,3.067,0.849,2.529,104.524,0.255,2.405,3,0.4762640323304894,0.14848484848484855
1394.612,9.351,40.788,3.637,111.348,111.369,2.238,3.077,0.966,2.55,104.365,0.25,2.388,3,0.46806765454273314,0.1587878787878788
1394.689,9.314,40.599,3.636,111.097,110.429,2.168,3.074,0.854,2.557,104.214,0.241,2.387,3,0.4624397545277653,0.15939393939393934
1394.765,9.295,42.46,3.634,111.05,110.76,2.528,3.06,0.695,2.553,104.075,0.219,2.368,3,0.46442149378835507,0.17090909090909093
1394.841,9.273,44.313,3.633,110.964,111.346,2.828,3.041,0.565,2.543,103.952,0.166,2.357,3,0.4679299506061967,0.17757575757575741
1394.917,9.232,44.3,3.632,110.983,111.546,3.121,3.018,0.465,2.53,103.854,0.119,2.358,3,0.46912737614129624,0.17696969696969686
1394.993,9.171,43.943,3.63,111.194,111.253,2.693,2.995,0.398,2.516,103.788,0.066,2.376,3,0.46737314773237537,0.16606060606060608
1395.07,9.098,43.619,3.629,111.335,111.482,2.448,2.972,0.367,2.504,103.761,0.099,2.4,3,0.46874419997006433,0.15151515151515152
1395.146,9.028,42.947,3.627,111.122,112.294,2.615,2.955,0.383,2.497,103.779,0.037,2.39,3,0.47360574764256846,0.15757575757575745
1395.222,8.972,42.607,3.626,110.586,113.719,2.792,2.943,0.474,2.495,103.844,0.077,2.373,3,0.48213740458015264,0.1678787878787877
1395.298,8.937,42.381,3.625,109.999,115.781,2.767,2.936,0.706,2.498,103.956,0.078,2.353,3,0.49448286184702894,0.17999999999999983
1395.374,8.921,42.13,3.624,109.552,118.145,2.522,2.93,1.115,2.501,104.115,0.091,2.345,3,0.5086364316719054,0.18484848484848468
1395.451,8.917,41.646,3.623,109.226,119.385,2.679,2.917,1.524,2.5,104.317,-0.001,2.322,3,0.5160604699895226,0.1987878787878787
1395.527,8.918,41.295,3.621,109.018,117.517,2.972,2.895,1.734,2.49,104.56,0.007,2.326,3,0.5048765154916929,0.19636363636363627
1395.603,8.92,41.209,3.62,109.09,113.436,3.132,2.862,1.816,2.471,104.84,0.073,2.333,3,0.4804430474479869,0.19212121212121197
1395.679,8.921,40.822,3.619,109.599,110.221,3.231,2.822,1.957,2.447,105.154,0.14,2.337,3,0.4611944319712618,0.18969696969696953
1395.755,8.919,40.621,3.618,110.479,108.376,3.26,2.78,2.107,2.421,105.501,0.079,2.339,3,0.4501481814099686,0.18848484848484845
1395.832,8.915,41.33,3.617,111.454,107.236,3.011,2.74,2.084,2.397,105.876,0.042,2.334,3,0.4433228558599012,0.19151515151515142
1395.908,8.908,43.951,3.616,112.329,107.661,2.797,2.705,1.867,2.375,106.278,0.067,2.333,3,0.44586738512198776,0.19212121212121197
1395.984,8.9,48.015,3.614,113.19,109.777,2.663,2.676,1.607,2.357,106.701,0.033,2.328,3,0.4585361472833408,0.1951515151515152
1396.06,8.892,50.741,3.613,114.204,112.235,2.691,2.652,1.428,2.344,107.138,0.026,2.334,3,0.4732525071097141,0.19151515151515142
1396.136,8.886,50.141,3.612,115.228,112.892,2.885,2.634,1.334,2.336,107.581,0.094,2.341,3,0.47718604999251607,0.18727272727272712
1396.213,8.882,46.979,3.611,115.868,111.57,2.858,2.621,1.299,2.333,108.023,0.18,2.349,3,0.4692710672055081,0.18242424242424227
1396.289,8.88,44.006,3.61,115.895,110.7,2.957,2.615,1.304,2.336,108.459,0.075,2.343,3,0.4640622661278252,0.18606060606060604
1396.365,8.879,42.468,3.609,115.505,111.692,3.407,2.614,1.304,2.344,108.888,0.021,2.353,3,0.4700014967819188,0.17999999999999983
1396.441,8.88,42.648,3.607,115.236,113.838,4.455,2.616,1.266,2.355,109.315,0.074,2.374,3,0.48284987277353686,0.16727272727272716
1396.517,8.886,44.392,3.606,115.535,116.499,5.663,2.621,1.227,2.367,109.746,0.12,2.413,3,0.4987816195180362,0.1436363636363637
1396.594,8.897,45.843,3.605,116.405,119.854,5.75,2.625,1.245,2.379,110.184,0.125,2.437,3,0.5188684328693309,0.12909090909090915
1396.67,8.912,45.527,3.604,117.539,123.904,4.419,2.627,1.331,2.39,110.635,0.083,2.388,3,0.5431162999550965,0.1587878787878788
1396.746,8.927,43.281,3.603,118.713,127.6,3.473,2.629,1.431,2.402,111.114,0.004,2.319,3,0.5652447238437359,0.2006060606060606
1396.822,8.938,41.205,3.602,119.892,130.196,2.971,2.631,1.441,2.414,111.655,-0.25,2.232,3,0.5807873072893279,0.2533333333333332
1396.898,8.945,41.447,3.6,121.058,131.208,3.004,2.638,1.343,2.429,112.31,-0.182,2.302,3,0.5868462804969315,0.21090909090909085
1396.975,8.948,43.311,3.599,122.03,131.028,3.014,2.653,1.249,2.452,113.146,-0.064,2.342,3,0.5857685975153419,0.18666666666666656
1397.051,8.951,45.29,3.598,122.425,130.703,3.031,2.687,1.234,2.491,114.229,0.08,2.417,3,0.5838227810208053,0.1412121212121213
1397.127,8.958,46.057,3.597,121.845,130.599,3.15,2.749,1.293,2.556,115.601,0.073,2.424,3,0.5832001197425535,0.13696969696969696
1397.203,8.968,46.448,3.596,120.197,130.995,3.529,2.845,1.386,2.655,117.266,0.053,2.445,3,0.5855710223020506,0.12424242424242429
1397.279,8.98,47.445,3.594,117.704,130.961,3.85,2.973,1.42,2.788,119.187,0.052,2.479,3,0.5853674599610837,0.10363636363636353
1397.356,8.992,47.154,3.593,114.555,130.135,3.993,3.122,1.355,2.945,121.284,0.13,2.527,3,0.5804220925011225,0.07454545454545441
1397.432,9.003,43.9,3.592,110.643,127.662,3.565,3.279,1.315,3.109,123.455,-0.059,2.503,3,0.5656159257596168,0.08909090909090897
1397.508,9.013,39.679,3.591,105.8,121.802,3.073,3.435,1.417,3.271,125.578,-0.081,2.486,3,0.5305313575812004,0.09939393939393922
1397.584,9.022,37.37,3.589,100.249,112.334,2.762,3.589,1.675,3.43,127.54,-0.088,2.446,3,0.4738452327495884,0.12363636363636349
1397.66,9.032,36.259,3.588,94.772,100.578,2.592,3.734,1.85,3.582,129.249,-0.053,2.466,3,0.4034605597964377,0.11151515151515135
1397.737,9.04,34.326,3.587,90.354,89.708,2.8,3.855,1.714,3.715,130.655,0.045,2.462,3,0.33838048196377785,0.11393939393939377
1397.813,9.046,31.348,3.586,87.609,82.08,2.743,3.93,1.507,3.807,131.755,0.086,2.437,1,0.29271067205508156,0.12909090909090915
1397.889,9.053,28.295,3.584,86.688,78.356,2.665,3.938,1.495,3.834,132.589,0.02,2.382,1,0.27041460859152816,0.1624242424242423
1397.965,9.067,25.978,3.583,87.649,77.424,2.129,3.88,1.629,3.791,133.223,0.005,2.321,1,0.2648346055979644,0.19939393939393923
1398.041,9.09,24.856,3.582,90.437,77.742,1.964,3.778,1.476,3.697,133.723,0.06,2.271,1,0.26673851219877265,0.2296969696969697
1398.118,9.122,24.84,3.581,94.449,78.091,2.008,3.673,1.028,3.591,134.144,0.078,2.23,1,0.2688280197575213,0.2545454545454545
1398.194,9.151,26.003,3.579,98.542,77.388,2.077,3.609,0.658,3.515,134.513,0.09,2.216,1,0.2646190690016465,0.2630303030303029
1398.27,9.166,28.277,3.578,101.654,76.898,2.246,3.629,0.466,3.51,134.839,0.11,2.219,1,0.2616853764406526,0.26121212121212123
1398.346,9.159,30.393,3.577,103.317,77.925,2.297,3.786,0.361,3.622,135.119,0.08,2.235,1,0.2678341565633887,0.2515151515151515
1398.422,9.13,30.87,3.575,103.617,80.1,2.274,4.16,0.306,3.919,135.345,0.038,2.263,1,0.28085615925759616,0.23454545454545456
1398.499,9.087,30.353,3.574,102.679,81.11,2.123,4.834,0.302,4.482,135.516,0.039,2.283,1,0.28690315820984885,0.22242424242424244
1398.575,9.045,30.359,3.573,100.42,79.317,2.004,5.848,0.358,5.361,135.637,0.039,2.282,1,0.27616823828768144,0.22303030303030297
1398.651,9.015,30.905,3.571,97.073,75.231,1.941,7.15,0.515,6.532,135.719,-0.009,2.266,1,0.25170483460559795,0.23272727272727267
1398.727,9.0,30.785,3.57,93.671,70.022,1.955,8.582,0.736,7.871,135.776,-0.028,2.255,1,0.2205178865439306,0.2393939393939394
1398.803,8.998,29.648,3.569,91.534,65.028,1.831,9.904,0.758,9.169,135.824,0.024,2.259,1,0.19061817093249517,0.236969696969697
1398.88,9.002,28.65,3.568,91.288,60.809,1.849,10.874,0.601,10.206,135.872,0.077,2.26,1,0.16535847926957042,0.23636363636363644
1398.956,9.008,28.293,3.566,92.532,58.332,1.799,11.339,0.518,10.835,135.923,0.052,2.252,1,0.1505283640173627,0.2412121212121213
1399.032,9.015,28.183,3.565,94.376,58.317,1.879,11.285,0.522,11.036,135.976,0.002,2.241,1,0.15043855710223022,0.24787878787878778
1399.108,9.02,27.974,3.564,96.242,59.904,1.896,10.828,0.531,10.909,136.022,0.003,2.244,1,0.15994012872324506,0.2460606060606059
1399.184,9.025,28.493,3.563,98.165,62.291,2.168,10.143,0.508,10.599,136.053,0.035,2.256,1,0.17423140248465796,0.23878787878787888
1399.261,9.031,30.41,3.561,100.391,66.391,2.49,9.399,0.478,10.241,136.063,0.065,2.286,1,0.1987786259541985,0.22060606060606056
1399.337,9.036,33.205,3.56,102.897,74.243,2.781,8.726,0.495,9.923,136.048,0.07,2.324,1,0.24578955246220624,0.19757575757575763
1399.413,9.042,35.729,3.559,105.324,85.439,2.912,8.213,0.616,9.689,136.007,-0.008,2.361,1,0.31282143391707823,0.17515151515151497
1399.489,9.047,37.441,3.558,107.226,96.31,2.942,7.898,0.949,9.533,135.94,0.039,2.389,3,0.3779074988774136,0.15818181818181826
1399.565,9.05,39.813,3.556,108.333,102.932,3.086,7.777,1.707,9.418,135.85,0.095,2.4,3,0.4175542583445592,0.15151515151515152
1399.642,9.052,42.645,3.555,108.652,105.106,3.523,7.825,2.756,9.299,135.74,0.009,2.388,3,0.4305702739110911,0.1587878787878788
1399.718,9.052,43.472,3.554,108.378,104.905,3.157,8.011,3.193,9.142,135.61,0.045,2.387,3,0.42936686124831613,0.15939393939393934
1399.794,9.052,41.487,3.552,107.68,103.44,2.633,8.322,3.027,8.936,135.46,0.012,2.39,3,0.420595719203712,0.15757575757575745
1399.87,9.05,38.46,3.551,106.551,99.251,2.039,8.775,3.058,8.703,135.292,0.023,2.383,3,0.3955156413710523,0.16181818181818178
1399.946,9.046,34.954,3.55,104.887,90.335,1.796,9.419,2.995,8.49,135.104,0.019,2.362,3,0.34213441101631487,0.17454545454545445
1400.023,9.041,30.717,3.549,102.75,78.542,1.822,10.327,2.001,8.37,134.895,0.006,2.332,1,0.2715282143391708,0.19272727272727277
1400.099,9.035,26.653,3.547,100.503,67.524,1.958,11.616,1.117,8.426,134.668,0.063,2.304,1,0.20556204161053734,0.20969696969696977
1400.175,9.029,24.188,3.546,98.663,59.123,1.985,13.492,0.678,8.752,134.422,0.089,2.281,1,0.15526418200868133,0.22363636363636352
1400.251,9.025,23.483,3.545,97.577,53.036,1.859,16.274,0.476,9.46,134.161,0.055,2.269,1,0.11882053584792697,0.2309090909090908
1400.327,9.024,23.972,3.544,97.209,49.468,1.659,20.353,0.378,10.67,133.888,0.029,2.252,1,0.09745846430175127,0.2412121212121213
1400.404,9.026,24.611,3.542,97.261,48.338,1.45,26.086,0.328,12.467,133.61,0.023,2.24,1,0.09069301002843887,0.2484848484848483
1400.48,9.029,24.613,3.541,97.443,48.702,1.422,33.773,0.301,14.8,133.334,0.029,2.232,1,0.09287232450232001,0.2533333333333332
1400.556,9.033,24.739,3.54,97.628,49.849,1.522,43.507,0.287,17.426,133.065,0.052,2.224,1,0.09973955994611584,0.258181818181818
1400.632,9.036,25.53,3.539,97.794,50.726,1.613,54.943,0.286,19.909,132.807,0.055,2.218,1,0.10499027091752731,0.2618181818181818
1400.708,9.039,26.667,3.537,97.938,51.412,1.605,67.421,0.295,21.801,132.561,0.02,2.213,1,0.10909744050291872,0.2648484848484848
1400.785,9.04,27.201,3.536,98.049,52.005,1.55,80.163,0.312,22.784,132.329,0.014,2.212,1,0.11264780721448887,0.2654545454545453
1400.861,9.041,26.954,3.535,98.101,51.507,1.45,92.184,0.331,22.773,132.109,0.05,2.219,1,0.109666217632091,0.26121212121212123
1400.937,9.042,26.993,3.534,98.09,50.309,1.476,102.785,0.341,21.911,131.901,0.06,2.224,1,0.10249363867684477,0.258181818181818
1401.013,9.044,28.177,3.532,98.045,49.854,1.532,111.572,0.342,20.488,131.7,0.01,2.222,1,0.09976949558449334,0.25939393939393934
1401.089,9.045,30.474,3.531,98.002,50.475,1.494,118.51,0.338,18.828,131.505,0.022,2.218,1,0.10348750187097741,0.2618181818181818
1401.166,9.045,31.637,3.53,97.984,51.299,1.43,123.952,0.33,17.176,131.313,0.045,2.212,1,0.1084208950755875,0.2654545454545453
1401.242,9.045,30.869,3.529,97.98,51.955,1.478,128.55,0.318,15.647,131.122,0.012,2.204,1,0.11234845083071396,0.27030303030303016
1401.318,9.043,29.614,3.527,97.951,52.271,1.463,133.071,0.309,14.261,130.928,0.024,2.203,1,0.11424038317617125,0.270909090909091
1401.394,9.041,28.376,3.526,97.881,51.943,1.453,138.127,0.31,13.011,130.734,0.056,2.206,1,0.11227660529860799,0.2690909090909091
1401.47,9.039,26.905,3.525,97.802,50.804,1.373,143.995,0.322,11.888,130.539,0.048,2.212,1,0.10545726687621616,0.2654545454545453
1401.547,9.037,25.658,3.523,97.754,48.867,1.393,150.615,0.332,10.895,130.345,0.032,2.208,1,0.09386020056877713,0.2678787878787877
1401.623,9.036,25.548,3.522,97.737,47.768,1.399,157.728,0.331,10.057,130.153,0.032,2.209,1,0.0872803472534052,0.26727272727272716
1401.699,9.034,26.74,3.521,97.727,48.008,1.513,165.022,0.32,9.413,129.966,0.059,2.205,1,0.08871725789552465,0.2696969696969696
1401.775,9.033,28.197,3.52,97.72,48.638,1.503,172.242,0.311,8.988,129.787,0.057,2.206,1,0.09248914833108816,0.2690909090909091
1401.851,9.032,28.065,3.518,97.737,48.753,1.512,179.089,0.308,8.769,129.619,0.046,2.208,1,0.0931776680137704,0.2678787878787877
1401.928,9.032,26.563,3.517,97.774,48.136,1.493,185.14,0.306,8.709,129.463,0.015,2.206,1,0.08948361023798836,0.2690909090909091
1402.004,9.034,25.018,3.516,97.828,47.25,1.482,189.786,0.306,8.745,129.32,0.062,2.207,1,0.0841790151174974,0.26848484848484855
1402.08,9.035,24.069,3.515,97.949,46.555,1.468,192.418,0.307,8.829,129.188,0.023,2.21,1,0.0800179613830265,0.26666666666666666
1402.156,9.038,23.864,3.513,98.192,46.567,1.467,192.721,0.31,8.935,129.067,0.033,2.22,1,0.08008980691513248,0.26060606060606045
1402.232,9.04,24.587,3.512,98.528,47.099,1.455,190.906,0.312,9.041,128.953,0.003,2.226,1,0.08327495883849723,0.25696969696969696
1402.309,9.041,25.549,3.511,98.862,48.403,1.472,187.632,0.31,9.131,128.847,0.024,2.225,1,0.09108217332734621,0.25757575757575746
1402.385,9.042,25.622,3.51,99.144,50.093,1.47,183.634,0.304,9.182,128.745,0.037,2.216,1,0.10120041909893732,0.2630303030303029
1402.461,9.041,24.856,3.508,99.408,51.592,1.447,179.315,0.295,9.173,128.645,0.036,2.204,1,0.11017512348450831,0.27030303030303016
1402.537,9.039,24.441,3.507,99.675,52.605,1.412,174.605,0.284,9.086,128.546,0.042,2.199,1,0.11624008381978745,0.2733333333333334
1402.613,9.038,25.087,3.506,99.838,52.645,1.44,169.128,0.275,8.92,128.448,0.043,2.195,1,0.11647956892680739,0.2757575757575758
1402.69,9.037,26.017,3.505,99.733,51.544,1.455,162.47,0.27,8.691,128.355,0.006,2.197,1,0.10988774135608441,0.2745454545454545
1402.766,9.037,26.193,3.503,99.349,49.635,1.429,154.38,0.273,8.426,128.266,0.049,2.199,1,0.09845831462355935,0.2733333333333334
1402.842,9.037,25.822,3.502,98.857,47.685,1.426,144.898,0.282,8.149,128.181,0.008,2.202,1,0.0867834156563389,0.2715151515151515
1402.918,9.038,26.16,3.501,98.468,46.117,1.447,134.43,0.291,7.875,128.097,0.026,2.207,1,0.07739559946115851,0.26848484848484855
1402.994,9.039,27.337,3.499,98.242,45.83,1.462,123.441,0.295,7.614,128.007,0.046,2.209,1,0.07567729381829068,0.26727272727272716
1403.071,9.04,28.234,3.498,98.07,47.167,1.461,112.527,0.294,7.371,127.905,0.045,2.202,1,0.08368208352043109,0.2715151515151515
1403.147,9.041,27.364,3.497,97.836,49.419,1.454,102.193,0.292,7.149,127.786,0.028,2.197,1,0.09716509504565184,0.2745454545454545
1403.223,9.043,25.439,3.496,97.563,50.588,1.447,92.741,0.29,6.947,127.646,0.025,2.198,1,0.10416404729830865,0.2739393939393939
1403.299,9.044,23.993,3.494,97.369,49.887,1.438,84.257,0.286,6.75,127.484,0.045,2.203,1,0.09996707079778477,0.270909090909091
1403.375,9.045,23.93,3.493,97.339,48.955,1.456,76.67,0.277,6.537,127.301,0.068,2.208,1,0.09438706780422093,0.2678787878787877
1403.452,9.045,25.479,3.492,97.443,49.597,1.528,69.863,0.27,6.288,127.102,0.081,2.214,1,0.09823080377189046,0.2642424242424242
1403.528,9.042,27.723,3.491,97.547,51.158,1.587,63.779,0.27,5.998,126.899,0.039,2.202,1,0.10757671007334234,0.2715151515151515
1403.604,9.038,29.071,3.489,97.552,51.525,1.548,58.303,0.277,5.674,126.702,0.047,2.205,1,0.10977398593024996,0.2696969696969696
1403.68,9.035,28.239,3.488,97.54,50.467,1.522,53.323,0.287,5.332,126.523,0.021,2.207,1,0.10343960484957342,0.26848484848484855
1403.756,9.036,26.185,3.487,97.71,48.573,1.551,48.716,0.293,4.986,126.367,0.065,2.206,1,0.09209998503218082,0.2690909090909091
1403.833,9.046,24.87,3.486,98.147,47.665,1.587,44.354,0.292,4.649,126.236,0.033,2.204,1,0.08666367310282892,0.27030303030303016
1403.909,9.067,25.187,3.484,98.724,48.05,1.634,40.196,0.286,4.329,126.124,0.027,2.191,1,0.08896871725789551,0.27818181818181825
1403.985,9.101,26.582,3.483,99.271,49.381,1.634,36.34,0.283,4.039,126.025,0.011,2.194,1,0.09693758419398295,0.27636363636363637
1404.061,9.148,27.887,3.482,99.794,51.334,1.628,32.959,0.279,3.79,125.931,0.036,2.187,1,0.10863044454422993,0.2806060606060607
1404.137,9.205,28.496,3.48,100.435,52.313,1.66,30.205,0.263,3.596,125.835,0.048,2.181,1,0.11449184253854215,0.2842424242424242
1404.214,9.271,29.359,3.479,101.2,52.269,1.652,28.087,0.244,3.46,125.737,0.06,2.177,1,0.11422840892082024,0.2866666666666666
1404.29,9.339,31.041,3.478,101.862,52.16,1.744,26.483,0.232,3.376,125.635,0.033,2.175,1,0.11357581200419098,0.28787878787878796
1404.366,9.395,32.412,3.476,102.179,53.2,1.642,25.235,0.227,3.327,125.534,0.063,2.19,1,0.1198024247867086,0.2787878787878788
1404.442,9.425,32.367,3.475,102.137,54.206,1.592,24.225,0.219,3.295,125.435,0.022,2.195,1,0.12582547522825926,0.2757575757575758
1404.518,9.418,31.215,3.473,101.887,53.827,1.532,23.399,0.214,3.266,125.341,0.069,2.208,1,0.12355635383924563,0.2678787878787877
1404.595,9.376,30.39,3.472,101.536,52.663,1.58,22.744,0.217,3.234,125.249,0.034,2.214,1,0.11658733722496631,0.2642424242424242
1404.671,9.313,29.995,3.47,101.031,51.79,1.608,22.231,0.237,3.197,125.152,0.058,2.225,1,0.11136057476425686,0.25757575757575746
1404.747,9.25,29.188,3.469,100.324,52.288,1.638,21.801,0.272,3.158,125.039,0.011,2.23,1,0.11434216434665469,0.2545454545454545
1404.823,9.207,27.296,3.467,99.563,52.526,1.611,21.378,0.308,3.118,124.903,0.057,2.242,1,0.11576710073342317,0.24727272727272723
1404.899,9.195,25.29,3.466,99.035,51.05,1.64,20.901,0.317,3.079,124.737,0.04,2.234,1,0.10693010028438855,0.2521212121212121
1404.976,9.211,24.417,3.464,98.915,49.325,1.405,20.333,0.294,3.04,124.536,0.114,2.232,1,0.0966023050441551,0.2533333333333332
1405.052,9.243,24.354,3.463,99.128,49.516,1.449,19.663,0.27,2.994,124.3,0.111,2.219,1,0.09774584643017513,0.26121212121212123
1405.128,9.278,24.78,3.462,99.468,51.837,1.361,18.909,0.255,2.942,124.031,0.084,2.214,1,0.11164196976500528,0.2642424242424242
1405.204,9.312,25.401,3.46,99.769,54.599,1.45,18.114,0.251,2.886,123.73,0.036,2.206,1,0.12817841640472982,0.2690909090909091
1405.28,9.343,26.51,3.459,100.005,56.186,1.415,17.334,0.245,2.833,123.402,0.101,2.208,1,0.13767998802574466,0.2678787878787877
1405.357,9.371,28.161,3.457,100.275,55.703,1.563,16.616,0.232,2.79,123.05,0.076,2.197,1,0.1347882053584793,0.2745454545454545
1405.433,9.396,29.893,3.456,100.699,54.225,1.613,15.981,0.227,2.758,122.674,0.005,2.189,1,0.1259392306540937,0.2793939393939393
1405.509,9.416,31.435,3.454,101.316,53.448,1.644,15.435,0.233,2.738,122.274,0.036,2.19,1,0.12128723245023201,0.2787878787878788
1405.585,9.431,32.633,3.453,101.959,53.787,1.63,14.98,0.237,2.728,121.849,0.059,2.197,1,0.12331686873222572,0.2745454545454545
1405.661,9.438,33.214,3.451,102.38,54.925,1.585,14.622,0.231,2.724,121.407,0.102,2.206,1,0.13013022002694208,0.2690909090909091
1405.738,9.429,31.829,3.45,102.466,56.111,1.618,14.374,0.222,2.722,120.976,0.067,2.194,1,0.13723095345008232,0.27636363636363637
1405.814,9.398,29.401,3.448,102.349,56.296,1.645,14.25,0.216,2.72,120.605,0.09,2.19,1,0.1383385720700494,0.2787878787878788
1405.89,9.34,27.998,3.447,102.311,55.497,1.644,14.264,0.214,2.717,120.36,0.148,2.182,1,0.13355485705732675,0.28363636363636363
1405.966,9.26,28.7,3.445,102.485,54.459,1.625,14.413,0.221,2.712,120.312,0.158,2.184,1,0.12734021853016017,0.2824242424242423
1406.042,9.167,30.782,3.444,102.711,53.445,1.657,14.684,0.233,2.711,120.518,0.081,2.174,1,0.12126927106720552,0.2884848484848485
1406.119,9.074,31.585,3.442,102.739,53.072,1.615,15.056,0.241,2.719,121.002,0.051,2.178,1,0.1190360724442449,0.28606060606060607
1406.195,8.996,30.307,3.441,102.542,53.75,1.564,15.51,0.24,2.745,121.751,0.059,2.184,1,0.12309534500823231,0.2824242424242423
1406.271,8.937,28.796,3.44,102.36,54.857,1.483,16.046,0.229,2.791,122.71,0.064,2.195,1,0.12972309534500823,0.2757575757575758
1406.347,8.898,28.196,3.439,102.489,55.382,1.519,16.689,0.226,2.86,123.797,0.038,2.201,1,0.1328663373746445,0.27212121212121204
1406.423,8.871,28.202,3.437,102.967,54.407,1.779,17.474,0.235,2.954,124.912,0.099,2.213,1,0.12702888789103425,0.2648484848484848
1406.5,8.852,28.263,3.436,103.501,52.058,2.126,18.422,0.247,3.077,125.954,0.095,2.231,1,0.11296512498129023,0.25393939393939396
1406.576,8.837,27.888,3.435,103.8,50.077,2.417,19.506,0.26,3.236,126.834,0.065,2.249,1,0.10110462505612933,0.24303030303030293
1406.652,8.828,26.948,3.434,103.852,49.681,2.309,20.634,0.277,3.444,127.493,0.1,2.258,1,0.09873372249663223,0.23757575757575752
1406.728,8.824,26.189,3.433,103.785,50.296,2.085,21.649,0.294,3.707,127.911,-0.001,2.235,1,0.10241580601706332,0.2515151515151515
1406.804,8.824,26.443,3.432,103.712,51.394,2.033,22.382,0.293,4.018,128.105,-0.021,2.232,1,0.10898967220475976,0.2533333333333332
1406.881,8.827,27.62,3.431,103.66,52.25,1.906,22.704,0.278,4.354,128.124,0.015,2.227,1,0.11411465349498578,0.2563636363636364
1406.957,8.829,28.313,3.43,103.577,52.858,1.954,22.583,0.265,4.681,128.024,0.028,2.217,1,0.11775482712168836,0.26242424242424234
1407.033,8.83,27.311,3.428,103.43,53.659,1.884,22.092,0.257,4.965,127.86,0.025,2.203,1,0.12255051638976201,0.270909090909091
1407.109,8.827,25.069,3.427,103.223,54.393,1.896,21.374,0.251,5.186,127.669,0.024,2.194,1,0.12694506810357734,0.27636363636363637
1407.185,8.817,23.213,3.426,102.971,54.748,1.782,20.587,0.241,5.341,127.466,0.05,2.192,1,0.12907049842837898,0.2775757575757574
1407.262,8.799,22.781,3.425,102.711,54.699,1.809,19.851,0.23,5.445,127.256,0.064,2.192,1,0.1287771291722796,0.2775757575757574
1407.338,8.775,23.664,3.424,102.529,54.59,1.624,19.215,0.227,5.52,127.031,0.07,2.193,1,0.12812453225565038,0.2769696969696969
1407.414,8.747,25.665,3.423,102.454,54.694,1.558,18.656,0.236,5.586,126.785,0.078,2.2,1,0.12874719353390213,0.2727272727272726
1407.49,8.722,27.89,3.422,102.405,54.848,1.453,18.108,0.257,5.651,126.517,0.083,2.207,1,0.12966921119592875,0.26848484848484855
1407.566,8.703,28.877,3.421,102.306,54.383,1.567,17.508,0.282,5.708,126.23,0.061,2.212,1,0.12688519682682237,0.2654545454545453
1407.643,8.692,27.937,3.42,102.191,53.435,1.641,16.841,0.3,5.745,125.931,0.057,2.214,1,0.12120939979045055,0.2642424242424242
1407.719,8.686,26.216,3.419,102.179,52.878,1.793,16.137,0.307,5.756,125.63,0.059,2.22,1,0.11787456967519834,0.26060606060606045
1407.795,8.684,25.155,3.418,102.267,52.954,1.786,15.472,0.303,5.741,125.335,0.056,2.222,1,0.11832959137853616,0.25939393939393934
1407.871,8.68,24.732,3.417,102.208,54.053,1.843,14.948,0.298,5.718,125.05,0.067,2.228,1,0.12490944469390809,0.2557575757575756
